timeStamp,detectorID,averageSpeed,100VehiclesPerHour,dayOfWeek,onerHourBefore100VehiclesPerHour
3:38:00 PM,89,76,1,Wed,1
3:40:00 PM,89,76,1,Wed,1
3:42:00 PM,89,76,1,Wed,1
3:44:00 PM,89,76,1,Wed,1
3:46:00 PM,89,76,1,Wed,1
3:48:00 PM,89,76,1,Wed,1
3:50:00 PM,89,76,1,Wed,1
3:52:00 PM,89,76,1,Wed,1
3:54:00 PM,89,76,1,Wed,1
3:56:00 PM,89,76,1,Wed,1
3:58:00 PM,89,76,1,Wed,1
4:00:00 PM,89,76,1,Wed,1
4:02:00 PM,89,76,1,Wed,1
4:04:00 PM,89,76,1,Wed,1
4:06:00 PM,89,76,1,Wed,1
4:08:00 PM,89,76,1,Wed,1
4:10:00 PM,89,76,1,Wed,1
4:12:00 PM,89,76,1,Wed,1
4:14:00 PM,89,76,1,Wed,1
4:16:00 PM,89,76,1,Wed,1
4:18:00 PM,89,76,1,Wed,1
4:20:00 PM,89,76,1,Wed,1
4:22:00 PM,89,76,1,Wed,1
4:24:00 PM,89,76,1,Wed,1
4:26:00 PM,89,76,1,Wed,1
4:28:00 PM,89,76,1,Wed,1
4:30:00 PM,89,76,1,Wed,1
4:32:00 PM,89,76,1,Wed,1
4:34:00 PM,89,76,1,Wed,1
4:36:00 PM,89,76,1,Wed,1
4:38:00 PM,89,76,1,Wed,1
4:40:00 PM,89,76,1,Wed,1
4:42:00 PM,89,76,1,Wed,1
4:44:00 PM,89,76,1,Wed,1
4:46:00 PM,89,76,1,Wed,1
4:48:00 PM,89,76,1,Wed,1
4:50:00 PM,89,76,1,Wed,1
4:52:00 PM,89,76,1,Wed,1
4:54:00 PM,89,76,1,Wed,1
4:56:00 PM,89,76,1,Wed,1
4:58:00 PM,89,76,1,Wed,1
5:00:00 PM,89,76,1,Wed,1
5:02:00 PM,89,76,1,Wed,1
5:04:00 PM,89,76,1,Wed,1
5:06:00 PM,89,76,1,Wed,1
5:08:00 PM,89,76,1,Wed,1
5:10:00 PM,89,76,1,Wed,1
5:12:00 PM,89,76,1,Wed,1
5:14:00 PM,89,76,1,Wed,1
5:16:00 PM,89,76,1,Wed,1
5:18:00 PM,89,76,1,Wed,1
5:20:00 PM,89,76,1,Wed,1
5:22:00 PM,89,76,1,Wed,1
5:24:00 PM,89,76,1,Wed,1
5:26:00 PM,89,76,1,Wed,1
5:28:00 PM,89,76,1,Wed,1
5:30:00 PM,89,76,1,Wed,1
5:32:00 PM,89,76,1,Wed,1
5:34:00 PM,89,76,1,Wed,1
5:36:00 PM,89,76,1,Wed,1
5:38:00 PM,89,76,1,Wed,1
5:40:00 PM,89,76,1,Wed,1
5:42:00 PM,89,76,1,Wed,1
5:44:00 PM,89,76,1,Wed,1
5:46:00 PM,89,76,1,Wed,1
5:48:00 PM,89,76,1,Wed,1
5:50:00 PM,89,76,1,Wed,1
5:52:00 PM,89,76,1,Wed,1
5:54:00 PM,89,76,1,Wed,1
5:56:00 PM,89,76,1,Wed,1
5:58:00 PM,89,76,1,Wed,1
6:00:00 PM,89,76,1,Wed,1
6:02:00 PM,89,76,1,Wed,1
6:04:00 PM,89,76,1,Wed,1
6:06:00 PM,89,76,1,Wed,1
6:08:00 PM,89,76,1,Wed,1
6:10:00 PM,89,76,1,Wed,1
6:12:00 PM,89,76,1,Wed,1
6:14:00 PM,89,76,1,Wed,1
6:16:00 PM,89,76,1,Wed,1
6:18:00 PM,89,76,1,Wed,1
6:20:00 PM,89,76,1,Wed,1
6:22:00 PM,89,76,1,Wed,1
6:24:00 PM,89,76,1,Wed,1
6:26:00 PM,89,76,1,Wed,1
6:28:00 PM,89,76,1,Wed,1
6:30:00 PM,89,76,1,Wed,1
6:32:00 PM,89,76,1,Wed,1
6:34:00 PM,89,76,1,Wed,1
6:36:00 PM,89,76,1,Wed,1
6:38:00 PM,89,76,1,Wed,1
6:40:00 PM,89,76,1,Wed,1
6:42:00 PM,89,76,1,Wed,1
6:44:00 PM,89,76,1,Wed,1
6:46:00 PM,89,76,1,Wed,1
6:48:00 PM,89,76,1,Wed,1
6:50:00 PM,89,76,1,Wed,1
6:52:00 PM,89,76,1,Wed,1
6:54:00 PM,89,76,1,Wed,1
6:56:00 PM,89,76,1,Wed,1
6:58:00 PM,89,76,1,Wed,1
7:00:00 PM,89,76,1,Wed,1
7:02:00 PM,89,76,1,Wed,1
7:04:00 PM,89,76,1,Wed,1
7:06:00 PM,89,76,1,Wed,1
7:08:00 PM,89,76,1,Wed,1
7:10:00 PM,89,76,1,Wed,1
7:12:00 PM,89,76,1,Wed,1
7:14:00 PM,89,76,1,Wed,1
7:16:00 PM,89,76,1,Wed,1
7:18:00 PM,89,76,1,Wed,1
7:20:00 PM,89,76,1,Wed,1
7:22:00 PM,89,76,1,Wed,1
7:24:00 PM,89,76,1,Wed,1
7:26:00 PM,89,76,1,Wed,1
7:28:00 PM,89,76,1,Wed,1
7:30:00 PM,89,76,1,Wed,1
7:32:00 PM,89,76,1,Wed,1
7:34:00 PM,89,76,1,Wed,1
7:36:00 PM,89,76,1,Wed,1
7:38:00 PM,89,76,1,Wed,1
7:40:00 PM,89,76,1,Wed,1
7:42:00 PM,89,76,1,Wed,1
7:44:00 PM,89,76,1,Wed,1
7:46:00 PM,89,76,1,Wed,1
7:48:00 PM,89,76,1,Wed,1
7:50:00 PM,89,76,1,Wed,1
7:52:00 PM,89,76,1,Wed,1
7:54:00 PM,89,76,1,Wed,1
7:56:00 PM,89,76,1,Wed,1
7:58:00 PM,89,76,1,Wed,1
8:00:00 PM,89,76,1,Wed,1
8:02:00 PM,89,76,1,Wed,1
8:04:00 PM,89,76,1,Wed,1
8:06:00 PM,89,76,1,Wed,1
8:08:00 PM,89,76,1,Wed,1
8:10:00 PM,89,76,1,Wed,1
8:12:00 PM,89,76,1,Wed,1
8:14:00 PM,89,76,1,Wed,1
8:16:00 PM,89,76,1,Wed,1
8:18:00 PM,89,76,1,Wed,1
8:20:00 PM,89,76,1,Wed,1
8:22:00 PM,89,76,1,Wed,1
8:24:00 PM,89,76,1,Wed,1
8:26:00 PM,89,76,1,Wed,1
8:28:00 PM,89,76,1,Wed,1
8:30:00 PM,89,76,1,Wed,1
8:32:00 PM,89,76,1,Wed,1
8:34:00 PM,89,76,1,Wed,1
8:36:00 PM,89,76,1,Wed,1
8:38:00 PM,89,76,1,Wed,1
8:40:00 PM,89,76,1,Wed,1
8:42:00 PM,89,76,1,Wed,1
8:44:00 PM,89,76,1,Wed,1
8:46:00 PM,89,76,1,Wed,1
8:48:00 PM,89,76,1,Wed,1
8:50:00 PM,89,76,1,Wed,1
8:52:00 PM,89,76,1,Wed,1
8:54:00 PM,89,76,1,Wed,1
8:56:00 PM,89,76,1,Wed,1
8:58:00 PM,89,67,5,Thu,1
9:00:00 PM,89,66,3,Thu,1
9:02:00 PM,89,82,7,Thu,1
9:04:00 PM,89,74,9,Thu,1
9:06:00 PM,89,82,5,Thu,1
9:08:00 PM,89,69,10,Thu,1
9:10:00 PM,89,74,3,Thu,1
9:12:00 PM,89,0,0,Thu,1
9:14:00 PM,89,70,5,Thu,1
9:16:00 PM,89,67,1,Thu,1
9:18:00 PM,89,82,3,Thu,1
9:20:00 PM,89,84,5,Thu,1
9:22:00 PM,89,71,5,Thu,1
9:24:00 PM,89,67,3,Thu,1
9:26:00 PM,89,71,14,Thu,1
9:28:00 PM,89,73,12,Thu,1
9:30:00 PM,89,73,12,Thu,1
9:32:00 PM,89,79,5,Thu,1
9:34:00 PM,89,78,12,Thu,1
9:36:00 PM,89,63,7,Thu,1
9:38:00 PM,89,60,7,Thu,1
9:40:00 PM,89,66,16,Thu,1
9:42:00 PM,89,70,9,Thu,1
9:44:00 PM,89,71,3,Thu,1
9:46:00 PM,89,71,9,Thu,1
9:48:00 PM,89,66,7,Thu,1
9:50:00 PM,89,78,3,Thu,1
9:52:00 PM,89,70,14,Thu,1
9:54:00 PM,89,71,3,Thu,1
9:56:00 PM,89,67,1,Thu,1
9:58:00 PM,89,66,10,Thu,5
10:00:00 PM,89,66,10,Thu,3
10:02:00 PM,89,71,5,Thu,7
10:04:00 PM,89,76,1,Thu,9
10:06:00 PM,89,0,0,Thu,5
10:08:00 PM,89,52,5,Thu,10
10:10:00 PM,89,64,10,Thu,3
10:12:00 PM,89,61,10,Thu,0
10:14:00 PM,89,56,5,Thu,5
10:16:00 PM,89,60,10,Thu,1
10:18:00 PM,89,55,9,Thu,3
10:20:00 PM,89,69,5,Thu,5
10:22:00 PM,89,64,7,Thu,5
10:24:00 PM,89,70,12,Thu,3
10:26:00 PM,89,68,9,Thu,14
10:28:00 PM,89,66,16,Thu,12
10:30:00 PM,89,80,9,Thu,12
10:32:00 PM,89,54,1,Thu,5
10:34:00 PM,89,63,14,Thu,12
10:36:00 PM,89,71,5,Thu,7
10:38:00 PM,89,67,9,Thu,7
10:40:00 PM,89,68,3,Thu,16
10:42:00 PM,89,71,12,Thu,9
10:44:00 PM,89,65,12,Thu,3
10:46:00 PM,89,74,3,Thu,9
10:48:00 PM,89,80,12,Thu,7
10:50:00 PM,89,66,3,Thu,3
10:52:00 PM,89,67,9,Thu,14
10:54:00 PM,89,71,7,Thu,3
10:56:00 PM,89,67,3,Thu,1
10:58:00 PM,89,65,5,Thu,10
11:00:00 PM,89,68,10,Thu,10
11:02:00 PM,89,77,5,Thu,5
11:04:00 PM,89,60,12,Thu,1
11:06:00 PM,89,66,10,Thu,0
11:08:00 PM,89,66,10,Thu,5
11:10:00 PM,89,68,10,Thu,10
11:12:00 PM,89,74,9,Thu,10
11:14:00 PM,89,66,7,Thu,5
11:16:00 PM,89,68,14,Thu,10
11:18:00 PM,89,64,10,Thu,9
11:20:00 PM,89,69,10,Thu,5
11:22:00 PM,89,70,10,Thu,7
11:24:00 PM,89,71,10,Thu,12
11:26:00 PM,89,66,14,Thu,9
11:28:00 PM,89,89,1,Thu,16
11:30:00 PM,89,67,16,Thu,9
11:32:00 PM,89,70,18,Thu,1
11:34:00 PM,89,64,21,Thu,14
11:36:00 PM,89,75,7,Thu,5
11:38:00 PM,89,63,19,Thu,9
11:40:00 PM,89,69,12,Thu,3
11:42:00 PM,89,65,9,Thu,12
11:44:00 PM,89,71,7,Thu,12
11:46:00 PM,89,65,16,Thu,3
11:48:00 PM,89,73,7,Thu,12
11:50:00 PM,89,66,14,Thu,3
11:52:00 PM,89,66,7,Thu,9
11:54:00 PM,89,69,14,Thu,7
11:56:00 PM,89,0,0,Thu,3
11:58:00 PM,89,68,16,Thu,5
12:00:00 AM,89,62,10,Thu,10
12:02:00 AM,89,70,5,Thu,5
12:04:00 AM,89,90,12,Thu,12
12:06:00 AM,89,62,14,Thu,10
12:08:00 AM,89,63,14,Thu,10
12:10:00 AM,89,63,16,Thu,10
12:12:00 AM,89,71,1,Thu,9
12:14:00 AM,89,68,14,Thu,7
12:16:00 AM,89,70,12,Thu,14
12:18:00 AM,89,64,12,Thu,10
12:20:00 AM,89,81,9,Thu,10
12:22:00 AM,89,67,7,Thu,10
12:24:00 AM,89,68,9,Thu,10
12:26:00 AM,89,71,14,Thu,14
12:28:00 AM,89,75,5,Thu,1
12:30:00 AM,89,69,12,Thu,16
12:32:00 AM,89,68,5,Thu,18
12:34:00 AM,89,68,14,Thu,21
12:36:00 AM,89,64,12,Thu,7
12:38:00 AM,89,72,12,Thu,19
12:40:00 AM,89,70,9,Thu,12
12:42:00 AM,89,66,19,Thu,9
12:44:00 AM,89,78,7,Thu,7
12:46:00 AM,89,60,9,Thu,16
12:48:00 AM,89,71,18,Thu,7
12:50:00 AM,89,73,10,Thu,14
12:52:00 AM,89,72,12,Thu,7
12:54:00 AM,89,76,19,Thu,14
12:56:00 AM,89,76,1,Thu,0
12:58:00 AM,89,65,12,Thu,16
1:00:00 AM,89,69,16,Thu,10
1:02:00 AM,89,68,10,Thu,5
1:04:00 AM,89,72,18,Thu,12
1:06:00 AM,89,64,7,Thu,14
1:08:00 AM,89,65,27,Thu,14
1:10:00 AM,89,74,10,Thu,16
1:12:00 AM,89,61,9,Thu,1
1:14:00 AM,89,64,12,Thu,14
1:16:00 AM,89,75,16,Thu,12
1:18:00 AM,89,71,10,Thu,12
1:20:00 AM,89,72,9,Thu,9
1:22:00 AM,89,73,16,Thu,7
1:24:00 AM,89,71,10,Thu,9
1:26:00 AM,89,64,14,Thu,14
1:28:00 AM,89,72,9,Thu,5
1:30:00 AM,89,64,7,Thu,12
1:32:00 AM,89,75,5,Thu,5
1:34:00 AM,89,66,7,Thu,14
1:36:00 AM,89,65,10,Thu,12
1:38:00 AM,89,78,12,Thu,12
1:40:00 AM,89,73,10,Thu,9
1:42:00 AM,89,80,7,Thu,19
1:44:00 AM,89,71,12,Thu,7
1:46:00 AM,89,62,9,Thu,9
1:48:00 AM,89,70,19,Thu,18
1:50:00 AM,89,68,9,Thu,10
1:52:00 AM,89,63,10,Thu,12
1:54:00 AM,89,67,7,Thu,19
1:56:00 AM,89,63,14,Thu,1
1:58:00 AM,89,78,7,Thu,12
2:00:00 AM,89,71,10,Thu,16
2:02:00 AM,89,71,9,Thu,10
2:04:00 AM,89,76,3,Thu,18
2:06:00 AM,89,74,5,Thu,7
2:08:00 AM,89,67,1,Thu,27
2:10:00 AM,89,72,12,Thu,10
2:12:00 AM,89,78,7,Thu,9
2:14:00 AM,89,74,3,Thu,12
2:16:00 AM,89,70,10,Thu,16
2:18:00 AM,89,69,9,Thu,10
2:20:00 AM,89,65,10,Thu,9
2:22:00 AM,89,0,0,Thu,16
2:24:00 AM,89,71,25,Thu,10
2:26:00 AM,89,71,3,Thu,14
2:28:00 AM,89,73,5,Thu,9
2:30:00 AM,89,82,3,Thu,7
2:32:00 AM,89,85,9,Thu,5
2:34:00 AM,89,64,7,Thu,7
2:36:00 AM,89,61,14,Thu,10
2:38:00 AM,89,0,0,Thu,12
2:40:00 AM,89,82,1,Thu,10
2:42:00 AM,89,97,1,Thu,7
2:44:00 AM,89,69,3,Thu,12
2:46:00 AM,89,71,9,Thu,9
2:48:00 AM,89,66,5,Thu,19
2:50:00 AM,89,88,7,Thu,9
2:52:00 AM,89,73,7,Thu,10
2:54:00 AM,89,62,5,Thu,7
2:56:00 AM,89,79,14,Thu,14
2:58:00 AM,89,74,3,Thu,7
3:00:00 AM,89,0,0,Thu,10
3:02:00 AM,89,89,3,Thu,9
3:04:00 AM,89,76,7,Thu,3
3:06:00 AM,89,60,9,Thu,5
3:08:00 AM,89,79,5,Thu,1
3:10:00 AM,89,73,7,Thu,12
3:12:00 AM,89,74,7,Thu,7
3:14:00 AM,89,75,7,Thu,3
3:16:00 AM,89,68,3,Thu,10
3:18:00 AM,89,70,5,Thu,9
3:20:00 AM,89,85,3,Thu,10
3:22:00 AM,89,79,3,Thu,0
3:24:00 AM,89,71,16,Thu,25
3:26:00 AM,89,66,5,Thu,3
3:28:00 AM,89,69,3,Thu,5
3:30:00 AM,89,85,3,Thu,3
3:32:00 AM,89,60,5,Thu,9
3:34:00 AM,89,67,5,Thu,7
3:36:00 AM,89,67,12,Thu,14
3:38:00 AM,89,85,3,Thu,0
3:40:00 AM,89,71,5,Thu,1
3:42:00 AM,89,72,10,Thu,1
3:44:00 AM,89,76,7,Thu,3
3:46:00 AM,89,66,3,Thu,9
3:48:00 AM,89,73,9,Thu,5
3:50:00 AM,89,78,5,Thu,7
3:52:00 AM,89,71,5,Thu,7
3:54:00 AM,89,68,5,Thu,5
3:56:00 AM,89,69,5,Thu,14
3:58:00 AM,89,68,7,Thu,3
4:00:00 AM,89,69,9,Thu,0
4:02:00 AM,89,69,7,Thu,3
4:04:00 AM,89,65,5,Thu,7
4:06:00 AM,89,62,10,Thu,9
4:08:00 AM,89,71,9,Thu,5
4:10:00 AM,89,69,5,Thu,7
4:12:00 AM,89,77,5,Thu,7
4:14:00 AM,89,78,5,Thu,7
4:16:00 AM,89,64,5,Thu,3
4:18:00 AM,89,70,14,Thu,5
4:20:00 AM,89,68,7,Thu,3
4:22:00 AM,89,65,9,Thu,3
4:24:00 AM,89,0,0,Thu,16
4:26:00 AM,89,72,14,Thu,5
4:28:00 AM,89,69,9,Thu,3
4:30:00 AM,89,70,12,Thu,3
4:32:00 AM,89,82,3,Thu,5
4:34:00 AM,89,0,0,Thu,5
4:36:00 AM,89,65,7,Thu,12
4:38:00 AM,89,62,9,Thu,3
4:40:00 AM,89,56,1,Thu,5
4:42:00 AM,89,65,16,Thu,10
4:44:00 AM,89,76,5,Thu,7
4:46:00 AM,89,61,7,Thu,3
4:48:00 AM,89,68,10,Thu,9
4:50:00 AM,89,58,9,Thu,5
4:52:00 AM,89,61,18,Thu,5
4:54:00 AM,89,0,0,Thu,5
4:56:00 AM,89,59,7,Thu,5
4:58:00 AM,89,64,5,Thu,7
5:00:00 AM,89,66,7,Thu,9
5:02:00 AM,89,65,7,Thu,7
5:04:00 AM,89,61,10,Thu,5
5:06:00 AM,89,76,5,Thu,10
5:08:00 AM,89,69,10,Thu,9
5:10:00 AM,89,0,0,Thu,5
5:12:00 AM,89,62,3,Thu,5
5:14:00 AM,89,60,3,Thu,5
5:16:00 AM,89,59,1,Thu,5
5:18:00 AM,89,66,3,Thu,14
5:20:00 AM,89,82,1,Thu,7
5:22:00 AM,89,71,5,Thu,9
5:24:00 AM,89,69,5,Thu,0
5:26:00 AM,89,83,5,Thu,14
5:28:00 AM,89,70,5,Thu,9
5:30:00 AM,89,82,5,Thu,12
5:32:00 AM,89,62,1,Thu,3
5:34:00 AM,89,59,1,Thu,0
5:36:00 AM,89,0,0,Thu,7
5:38:00 AM,89,64,5,Thu,9
5:40:00 AM,89,71,1,Thu,1
5:42:00 AM,89,65,16,Thu,16
5:44:00 AM,89,67,7,Thu,5
5:46:00 AM,89,66,9,Thu,7
5:48:00 AM,89,73,7,Thu,10
5:50:00 AM,89,67,5,Thu,9
5:52:00 AM,89,74,5,Thu,18
5:54:00 AM,89,71,3,Thu,0
5:56:00 AM,89,74,3,Thu,7
5:58:00 AM,89,69,7,Thu,5
6:00:00 AM,89,59,5,Thu,7
6:02:00 AM,89,68,3,Thu,7
6:04:00 AM,89,63,7,Thu,10
6:06:00 AM,89,56,1,Thu,5
6:08:00 AM,89,60,10,Thu,10
6:10:00 AM,89,63,5,Thu,0
6:12:00 AM,89,63,10,Thu,3
6:14:00 AM,89,67,1,Thu,3
6:16:00 AM,89,64,7,Thu,1
6:18:00 AM,89,78,7,Thu,3
6:20:00 AM,89,61,10,Thu,1
6:22:00 AM,89,64,7,Thu,5
6:24:00 AM,89,63,5,Thu,5
6:26:00 AM,89,71,3,Thu,5
6:28:00 AM,89,67,1,Thu,5
6:30:00 AM,89,77,9,Thu,5
6:32:00 AM,89,68,9,Thu,1
6:34:00 AM,89,57,7,Thu,1
6:36:00 AM,89,66,10,Thu,0
6:38:00 AM,89,60,3,Thu,5
6:40:00 AM,89,67,1,Thu,1
6:42:00 AM,89,63,5,Thu,16
6:44:00 AM,89,0,0,Thu,7
6:46:00 AM,89,71,1,Thu,9
6:48:00 AM,89,0,0,Thu,7
6:50:00 AM,89,82,1,Thu,5
6:52:00 AM,89,76,5,Thu,5
6:54:00 AM,89,59,1,Thu,3
6:56:00 AM,89,0,0,Thu,3
6:58:00 AM,89,64,3,Thu,7
7:00:00 AM,89,97,1,Thu,5
7:02:00 AM,89,67,1,Thu,3
7:04:00 AM,89,70,10,Thu,7
7:06:00 AM,89,71,1,Thu,1
7:08:00 AM,89,62,5,Thu,10
7:10:00 AM,89,71,3,Thu,5
7:12:00 AM,89,76,3,Thu,10
7:14:00 AM,89,77,5,Thu,1
7:16:00 AM,89,82,1,Thu,7
7:18:00 AM,89,74,3,Thu,7
7:20:00 AM,89,0,0,Thu,10
7:22:00 AM,89,0,0,Thu,7
7:24:00 AM,89,78,3,Thu,5
7:26:00 AM,89,106,1,Thu,3
7:28:00 AM,89,82,1,Thu,1
7:30:00 AM,89,0,0,Thu,9
7:32:00 AM,89,67,3,Thu,9
7:34:00 AM,89,62,1,Thu,7
7:36:00 AM,89,60,3,Thu,10
7:38:00 AM,89,89,1,Thu,3
7:40:00 AM,89,0,0,Thu,1
7:42:00 AM,89,0,0,Thu,5
7:44:00 AM,89,60,7,Thu,0
7:46:00 AM,89,71,7,Thu,1
7:48:00 AM,89,78,7,Thu,0
7:50:00 AM,89,70,5,Thu,1
7:52:00 AM,89,76,1,Thu,5
7:54:00 AM,89,85,5,Thu,1
7:56:00 AM,89,73,3,Thu,0
7:58:00 AM,89,71,3,Thu,3
8:00:00 AM,89,78,5,Thu,1
8:02:00 AM,89,82,1,Thu,1
8:04:00 AM,89,71,1,Thu,10
8:06:00 AM,89,0,0,Thu,1
8:08:00 AM,89,76,1,Thu,5
8:10:00 AM,89,64,3,Thu,3
8:12:00 AM,89,0,0,Fri,3
8:14:00 AM,89,0,0,Fri,5
8:16:00 AM,89,64,3,Fri,1
8:18:00 AM,89,0,0,Fri,3
8:20:00 AM,89,71,3,Fri,0
8:22:00 AM,89,0,0,Fri,0
8:24:00 AM,89,75,7,Fri,3
8:26:00 AM,89,64,5,Fri,1
8:28:00 AM,89,67,1,Fri,1
8:30:00 AM,89,71,1,Fri,0
8:32:00 AM,89,62,1,Fri,3
8:34:00 AM,89,68,3,Fri,1
8:36:00 AM,89,82,3,Fri,3
8:38:00 AM,89,0,0,Fri,1
8:40:00 AM,89,76,1,Fri,0
8:42:00 AM,89,0,0,Fri,0
8:44:00 AM,89,62,1,Fri,7
8:46:00 AM,89,86,3,Fri,7
8:48:00 AM,89,89,1,Fri,7
8:50:00 AM,89,0,0,Fri,5
8:52:00 AM,89,59,1,Fri,1
8:54:00 AM,89,63,3,Fri,5
8:56:00 AM,89,74,3,Fri,3
8:58:00 AM,89,71,5,Fri,3
9:00:00 AM,89,62,1,Fri,5
9:02:00 AM,89,62,1,Fri,1
9:04:00 AM,89,67,1,Fri,1
9:06:00 AM,89,69,3,Fri,0
9:08:00 AM,89,77,5,Fri,1
9:10:00 AM,89,0,0,Fri,3
9:12:00 AM,89,0,0,Fri,0
9:14:00 AM,89,89,1,Fri,0
9:16:00 AM,89,0,0,Fri,3
9:18:00 AM,89,67,1,Fri,0
9:20:00 AM,89,0,0,Fri,3
9:22:00 AM,89,0,0,Fri,0
9:24:00 AM,89,0,0,Fri,7
9:26:00 AM,89,59,1,Fri,5
9:28:00 AM,89,0,0,Fri,1
9:30:00 AM,89,0,0,Fri,1
9:32:00 AM,89,0,0,Fri,1
9:34:00 AM,89,0,0,Fri,3
9:36:00 AM,89,0,0,Fri,3
9:38:00 AM,89,0,0,Fri,0
9:40:00 AM,89,71,1,Fri,1
9:42:00 AM,89,0,0,Fri,0
9:44:00 AM,89,71,3,Fri,1
9:46:00 AM,89,76,1,Fri,3
9:48:00 AM,89,0,0,Fri,1
9:50:00 AM,89,0,0,Fri,0
9:52:00 AM,89,79,3,Fri,1
9:54:00 AM,89,0,0,Fri,3
9:56:00 AM,89,74,3,Fri,3
9:58:00 AM,89,68,5,Fri,5
10:00:00 AM,89,80,3,Fri,1
10:02:00 AM,89,89,1,Fri,1
10:04:00 AM,89,89,1,Fri,1
10:06:00 AM,89,0,0,Fri,3
10:08:00 AM,89,70,5,Fri,5
10:10:00 AM,89,0,0,Fri,0
10:12:00 AM,89,0,0,Fri,0
10:14:00 AM,89,0,0,Fri,1
10:16:00 AM,89,71,1,Fri,0
10:18:00 AM,89,103,3,Fri,1
10:20:00 AM,89,0,0,Fri,0
10:22:00 AM,89,0,0,Fri,0
10:24:00 AM,89,76,3,Fri,0
10:26:00 AM,89,0,0,Fri,1
10:28:00 AM,89,71,1,Fri,0
10:30:00 AM,89,0,0,Fri,0
10:32:00 AM,89,0,0,Fri,0
10:34:00 AM,89,82,3,Fri,0
10:36:00 AM,89,76,1,Fri,0
10:38:00 AM,89,0,0,Fri,0
10:40:00 AM,89,0,0,Fri,1
10:42:00 AM,89,74,3,Fri,0
10:44:00 AM,89,59,1,Fri,3
10:46:00 AM,89,0,0,Fri,1
10:48:00 AM,89,97,1,Fri,0
10:50:00 AM,89,0,0,Fri,0
10:52:00 AM,89,0,0,Fri,3
10:54:00 AM,89,0,0,Fri,0
10:56:00 AM,89,0,0,Fri,3
10:58:00 AM,89,89,1,Fri,5
11:00:00 AM,89,76,1,Fri,3
11:02:00 AM,89,82,1,Fri,1
11:04:00 AM,89,0,0,Fri,1
11:06:00 AM,89,51,1,Fri,0
11:08:00 AM,89,106,1,Fri,5
11:10:00 AM,89,0,0,Fri,0
11:12:00 AM,89,75,5,Fri,0
11:14:00 AM,89,51,1,Fri,0
11:16:00 AM,89,77,5,Fri,1
11:18:00 AM,89,0,0,Fri,3
11:20:00 AM,89,0,0,Fri,0
11:22:00 AM,89,79,3,Fri,0
11:24:00 AM,89,0,0,Fri,3
11:26:00 AM,89,71,1,Fri,0
11:28:00 AM,89,59,1,Fri,1
11:30:00 AM,89,0,0,Fri,0
11:32:00 AM,89,0,0,Fri,0
11:34:00 AM,89,0,0,Fri,3
11:36:00 AM,89,56,1,Fri,1
11:38:00 AM,89,60,3,Fri,0
11:40:00 AM,89,76,1,Fri,0
11:42:00 AM,89,71,1,Fri,3
11:44:00 AM,89,76,1,Fri,1
11:46:00 AM,89,71,1,Fri,0
11:48:00 AM,89,0,0,Fri,1
11:50:00 AM,89,0,0,Fri,0
11:52:00 AM,89,0,0,Fri,0
11:54:00 AM,89,61,3,Fri,0
11:56:00 AM,89,70,5,Fri,0
11:58:00 AM,89,71,3,Fri,1
12:00:00 PM,89,85,3,Fri,1
12:02:00 PM,89,75,5,Fri,1
12:04:00 PM,89,0,0,Fri,0
12:06:00 PM,89,76,1,Fri,1
12:08:00 PM,89,71,1,Fri,1
12:10:00 PM,89,0,0,Fri,0
12:12:00 PM,89,83,3,Fri,5
12:14:00 PM,89,64,3,Fri,1
12:16:00 PM,89,88,3,Fri,5
12:18:00 PM,89,71,1,Fri,0
12:20:00 PM,89,0,0,Fri,0
12:22:00 PM,89,71,1,Fri,3
12:24:00 PM,89,0,0,Fri,0
12:26:00 PM,89,0,0,Fri,1
12:28:00 PM,89,0,0,Fri,1
12:30:00 PM,89,0,0,Fri,0
12:32:00 PM,89,0,0,Fri,0
12:34:00 PM,89,62,1,Fri,0
12:36:00 PM,89,0,0,Fri,1
12:38:00 PM,89,89,1,Fri,3
12:40:00 PM,89,0,0,Fri,1
12:42:00 PM,89,67,1,Fri,1
12:44:00 PM,89,0,0,Fri,1
12:46:00 PM,89,0,0,Fri,1
12:48:00 PM,89,67,1,Fri,0
12:50:00 PM,89,0,0,Fri,0
12:52:00 PM,89,0,0,Fri,0
12:54:00 PM,89,0,0,Fri,3
12:56:00 PM,89,69,3,Fri,5
12:58:00 PM,89,62,1,Fri,3
1:00:00 PM,89,0,0,Fri,3
1:02:00 PM,89,0,0,Fri,5
1:04:00 PM,89,68,3,Fri,0
1:06:00 PM,89,56,1,Fri,1
1:08:00 PM,89,0,0,Fri,1
1:10:00 PM,89,0,0,Fri,0
1:12:00 PM,89,71,1,Fri,3
1:14:00 PM,89,71,1,Fri,3
1:16:00 PM,89,62,5,Fri,3
1:18:00 PM,89,0,0,Fri,1
1:20:00 PM,89,0,0,Fri,0
1:22:00 PM,89,82,3,Fri,1
1:24:00 PM,89,0,0,Fri,0
1:26:00 PM,89,67,1,Fri,0
1:28:00 PM,89,71,1,Fri,0
1:30:00 PM,89,89,1,Fri,0
1:32:00 PM,89,68,3,Fri,0
1:34:00 PM,89,76,1,Fri,1
1:36:00 PM,89,0,0,Fri,0
1:38:00 PM,89,62,1,Fri,1
1:40:00 PM,89,0,0,Fri,0
1:42:00 PM,89,67,5,Fri,1
1:44:00 PM,89,0,0,Fri,0
